	TITLE	ID	KEYWORDS_DFG/Primary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Primary/GREEN_RAZOR	KEYWORDS_DFG/Primary/RECYCLING	KEYWORDS_DFG/Primary/REUSING	KEYWORDS_DFG/Secondary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Secondary/GREEN_RAZOR	KEYWORDS_DFG/Secondary/RECYCLING	KEYWORDS_DFG/Secondary/REUSING	financial_tone	sustainability_potential	SENTENCE	COUNT_DFG/Primary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Primary/GREEN_RAZOR	COUNT_DFG/Primary/RECYCLING	COUNT_DFG/Primary/REUSING	COUNT_DFG/Secondary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Secondary/GREEN_RAZOR	COUNT_DFG/Secondary/RECYCLING	COUNT_DFG/Secondary/REUSING
176	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											The automotive industry is expected to start growing again as of 2021, especially the premium segment.	0	0	0	0	0	0	0	0
177	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											We want to benefit from this and at the same time further increase our market share.	0	0	0	0	0	0	0	0
178	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											This will also be reflected in our financial figures.	0	0	0	0	0	0	0	0
179	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e		return							NEUTRAL	FACT	We want to return to pre-coronavirus levels again in 2022.	0	1	0	0	0	0	0	0
180	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											The coronavirus is an unprecedented stress test: During the first half of the year, Audi delivered 22 percent fewer vehicles to customers.	0	0	0	0	0	0	0	0
181	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											That had a massive impact.	0	0	0	0	0	0	0	0
182	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											However, we responded quickly to the coronavirus pandemic and optimized our short-term expenditure, without compromising our longterm product plans or the future viability of Audi.	0	0	0	0	0	0	0	0
183	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e		return							POSTIVE	FACT	After what can only be described as challenging months, we were able to offset the pandemic-related losses of the first six months and return to profitability again cumulatively in the third quarter.	0	1	0	0	0	0	0	0
184	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											In the fourth quarter, we were even able to surpass the previous year's level significantly.	0	0	0	0	0	0	0	0
185	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											The result for 2020 as a whole is therefore clearly positive -even if it is significantly below the previous year.	0	0	0	0	0	0	0	0
186	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											One thing is certain: The crisis will continue to require great efforts on the part of the entire team.	0	0	0	0	0	0	0	0
187	Audi 2020	bcea1b35ed10f0cdbb55165668f7687e											But it also signals to us that Audi is robustly positioned and economically weatherproof.	0	0	0	0	0	0	0	0
188																					
189	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe						Reducing					Reducing carbon emissions and protecting the climate are the most urgent tasks for our society in the long term.	0	0	0	0	0	1	0	0
190	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											We want to play our part in this.	0	0	0	0	0	0	0	0
191	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											At Audi, we will spend around EUR 17 billion of our EUR 35 billion investment budget up to 2025 on future technologies.	0	0	0	0	0	0	0	0
192	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											Almost EUR 15 billion will be allocated to electric mobility and hybridization alone.	0	0	0	0	0	0	0	0
193	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											This leaves us well positioned financially for the key challenges ahead.	0	0	0	0	0	0	0	0
194	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											Electric mobility is by far the most efficient way to achieve decarbonization and to meet our CO₂ fleet targets.	0	0	0	0	0	0	0	0
195	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											It is thus a key element of the strategy at Audi.	0	0	0	0	0	0	0	0
196	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											Two things are becoming more important with the increasing share of electrified vehicles in the portfolio.	0	0	0	0	0	0	0	0
197	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											First, in the case of many parts, we have to reassess which competences we will develop in-house and which we will buy in.	0	0	0	0	0	0	0	0
198	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											This will allow us to benefit from synergies across the Group, especially in relation to components for electric mobility.	0	0	0	0	0	0	0	0
199	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe					throughout						Second, a large proportion of emissions generated by a car throughout its life cycle is shifting to upstream production processes.	0	0	0	0	1	0	0	0
200	Audi 2020	bbba5b03961cc2c6cd51d9b2888a99fe											As a manufacturer, this gives us decisive leverage.	0	0	0	0	0	0	0	0
201																					
202	Audi 2020	47125c380a4f9e6885286ce74a98a903											Sustainability requirements are an established part of our product specifications -if suppliers fail to observe these requirements, they will get no orders from Audi.	0	0	0	0	0	0	0	0
203	Audi 2020	47125c380a4f9e6885286ce74a98a903											This means we can ensure that we only work with partners who share our values.	0	0	0	0	0	0	0	0
204	Audi 2020	47125c380a4f9e6885286ce74a98a903											Because the manufacture of electric cars is more energy-intensive than with comparable combustion models, we consistently demand that green electricity be used in cell production, for instance.	0	0	0	0	0	0	0	0
205	Audi 2020	47125c380a4f9e6885286ce74a98a903											As early as 2019, we established the Sustainability Rating (S-Rating) as a binding criterion for awarding contracts.	0	0	0	0	0	0	0	0
206	Audi 2020	47125c380a4f9e6885286ce74a98a903											In addition to environmental aspects, it also considers social criteria.	0	0	0	0	0	0	0	0
207	Audi 2020	47125c380a4f9e6885286ce74a98a903											I certainly didn't expect things to start as they did.	0	0	0	0	0	0	0	0
208	Audi 2020	47125c380a4f9e6885286ce74a98a903											Overnight a majority of the team had to work remotely owing to the pandemic.	0	0	0	0	0	0	0	0
209	Audi 2020	47125c380a4f9e6885286ce74a98a903											Expanding the IT infrastructure on this scale was a challenge for our Audi IT.	0	0	0	0	0	0	0	0
210	Audi 2020	47125c380a4f9e6885286ce74a98a903											Yet we extended our digital collaboration culture massively within the shortest imaginable time.	0	0	0	0	0	0	0	0
211	Audi 2020	47125c380a4f9e6885286ce74a98a903											We digitalized further important workflows, thus safeguarding core processes.	0	0	0	0	0	0	0	0
212	Audi 2020	47125c380a4f9e6885286ce74a98a903											This important step helps us make processes efficient and sustainable -and not just within the Audi family, but also in our everyday work with our business partners.	0	0	0	0	0	0	0	0
213	Audi 2020	47125c380a4f9e6885286ce74a98a903	supply chains								NEUTRAL	SOLUTION	Procurement is a good example of the importance of this transition: In the first lockdown phase in spring, in particular, procurement, production and logistics collaborated closely to maintain the supply chains.	1	0	0	0	0	0	0	0
214	Audi 2020	47125c380a4f9e6885286ce74a98a903											And we succeeded in doing that.	0	0	0	0	0	0	0	0
215	Audi 2020	47125c380a4f9e6885286ce74a98a903											Until the lockdown in production, we didn't lose a single car owing to a lack of parts.	0	0	0	0	0	0	0	0
216	Audi 2020	47125c380a4f9e6885286ce74a98a903											Achieving this became increasingly more difficult owing to the closure of logistics routes in Europe as well as stricter national regulations.	0	0	0	0	0	0	0	0
217	Audi 2020	47125c380a4f9e6885286ce74a98a903											However, we were able to successfully counter the crisis, primarily thanks to our highly motivated and flexible teams at Audi.	0	0	0	0	0	0	0	0
218	Audi 2020	47125c380a4f9e6885286ce74a98a903											And we're going to keep this team spirit; it will help us to set course correctly for the future.	0	0	0	0	0	0	0	0
219																					
220	Audi 2020	016834db7525269705c34b97a93f3d2c	supply chain				responsibility,responsibility				NEUTRAL	FACT	We bear large responsibility, not just for our employees, but also for our suppliers as well as everyone involved in our supply chain, and we take this responsibility seriously.	1	0	0	0	2	0	0	0
221	Audi 2020	016834db7525269705c34b97a93f3d2c											It's not just a case of looking at what our direct suppliers are doing; instead, we focus on cross-industry and cross-sector standards.	0	0	0	0	0	0	0	0
222	Audi 2020	016834db7525269705c34b97a93f3d2c	transparency,supply chain								POSTIVE	FACT	Because at the end of the day, all the stakeholders benefit from greater transparency in the supply chain.	2	0	0	0	0	0	0	0
223																					
224	Audi 2020	7d1ffe6843fe8d44128a23c3138e6f87											A look into the future: On which items will you spend the most money in the coming year?	0	0	0	0	0	0	0	0
225	Audi 2020	7d1ffe6843fe8d44128a23c3138e6f87											And why?	0	0	0	0	0	0	0	0
226	Audi 2020	7d1ffe6843fe8d44128a23c3138e6f87											D. G.-L.	0	0	0	0	0	0	0	0
227																					
228	Audi 2020	140c02b127560f172e7d15a1e2ba3464											We want to help shape the transformation of the sector and are investing in two principal future-oriented fields.	0	0	0	0	0	0	0	0
229	Audi 2020	140c02b127560f172e7d15a1e2ba3464											Software will be a key topic -both in the car and also for us within the company and in our collaboration.	0	0	0	0	0	0	0	0
230	Audi 2020	140c02b127560f172e7d15a1e2ba3464											We have discovered just how important this is in recent months.	0	0	0	0	0	0	0	0
231																					
232	Audi 2020	6b57619371a7d2959a9b82a489f8dcea											In addition, a majority of our funds is being invested in electrifying our powertrains.	0	0	0	0	0	0	0	0
233	Audi 2020	6b57619371a7d2959a9b82a489f8dcea											Our first all-electric models in the compact class will be rolled out in 2021 with the Audi Q4 e-tron and the Audi Q4 Sportback e-tron, and they will secure volumes.	0	0	0	0	0	0	0	0
234	Audi 2020	6b57619371a7d2959a9b82a489f8dcea											In addition, we're starting with preparations for the first models based on the PPE.	0	0	0	0	0	0	0	0
235	Audi 2020	6b57619371a7d2959a9b82a489f8dcea											We are continuing to invest in future technologies for our electric vehicles.	0	0	0	0	0	0	0	0
236	Audi 2020	6b57619371a7d2959a9b82a489f8dcea		systems							NEUTRAL	FACT	We have the core competence in the Volkswagen Group to produce complete battery systems in-house.	0	1	0	0	0	0	0	0
237	Audi 2020	6b57619371a7d2959a9b82a489f8dcea											I also see the trend that we'll become involved with battery modules too in the future, once quantities justify this.	0	0	0	0	0	0	0	0
238																					
239	Audi 2020	f5f50167c6d6ef3f87bba4d848172b79											You are in charge of the Audi crisis team.	0	0	0	0	0	0	0	0
240	Audi 2020	f5f50167c6d6ef3f87bba4d848172b79											What characterizes the Audi strategy during the coronavirus pandemic?	0	0	0	0	0	0	0	0
241	Audi 2020	f5f50167c6d6ef3f87bba4d848172b79											Peter Kössler	0	0	0	0	0	0	0	0
242																					
243	Audi 2020	d2331bbd5da7bb4604af25d0f2158614											The virus pays no attention to borders or plant boundaries.	0	0	0	0	0	0	0	0
244	Audi 2020	d2331bbd5da7bb4604af25d0f2158614											This is why it is important to us that our actions as a company do not additionally endanger either employees or other partners, service providers and ultimately everyone at the Audi sites.	0	0	0	0	0	0	0	0
245	Audi 2020	d2331bbd5da7bb4604af25d0f2158614											Health comes first.	0	0	0	0	0	0	0	0
246																					
247	Audi 2020	aff06d18538bec69c7c29435e7900141											We responded very quickly and developed what is now a wellestablished framework for collaboration in the crisis team.	0	0	0	0	0	0	0	0
248	Audi 2020	aff06d18538bec69c7c29435e7900141											That enabled us to make all the relevant decisions quickly and on a Group-wide basis.	0	0	0	0	0	0	0	0
249	Audi 2020	aff06d18538bec69c7c29435e7900141											We deployed expert teams for every site and for each new coronavirus-related issue.	0	0	0	0	0	0	0	0
250	Audi 2020	aff06d18538bec69c7c29435e7900141											These teams acted in close consultation with the departments and Works Council.	0	0	0	0	0	0	0	0
251	Audi 2020	aff06d18538bec69c7c29435e7900141											Together we shut down production in March 2020 under controlled conditions and started it up again a short while later.	0	0	0	0	0	0	0	0
252	Audi 2020	aff06d18538bec69c7c29435e7900141											That was a collective effort across the Audi production network globally, and I am especially proud of that.	0	0	0	0	0	0	0	0
253	Audi 2020	aff06d18538bec69c7c29435e7900141											As a result, we managed to hit the ground running again with the usual quality standards and planned quantities.	0	0	0	0	0	0	0	0
254	Audi 2020	aff06d18538bec69c7c29435e7900141											We quickly reached precoronavirus levels again in terms of production figures.	0	0	0	0	0	0	0	0
255																					
256	Audi 2020	7621a03e2cdda35114e889176e9282b4											As the coronavirus continues to persist, the task of supplying semiconductor components poses a serious challenge in the first quarter of 2021.	0	0	0	0	0	0	0	0
257	Audi 2020	7621a03e2cdda35114e889176e9282b4											However, our experienced crisis teams across the Group constantly review appropriate countermeasures to limit the effects of such a delivery bottleneck for our production and for our customers globally.	0	0	0	0	0	0	0	0
258																					
259	Audi 2020	293aa6eec162827e9351a76407c1b438											19.6-18.8 (NEDC); combined CO₂ emissions in g/km: 0 2 Volkswagen ID.4: combined electric power consumption in kWh/100 km: 16.9-16.2 (NEDC); combined CO₂ emissions in g/km: 0	0	0	0	0	0	0	0	0
260																					
261	Audi 2020	ac1cba030627ea00c737a14f983413bf											What is your strategy for achieving sustainable and competitive production?	0	0	0	0	0	0	0	0
262	Audi 2020	ac1cba030627ea00c737a14f983413bf											P. K.	0	0	0	0	0	0	0	0
263																					
264	Audi 2020	344d7f4ad81a7191a05f0e4460c4ba34											There is a clear message in our portfolio planning: We want to introduce around 30 electrified models onto the market by 2025 and produce them predominantly in German plants.	0	0	0	0	0	0	0	0
265	Audi 2020	344d7f4ad81a7191a05f0e4460c4ba34											It is therefore clear that Ingolstadt and Neckarsulm will remain the backbone of our worldwide production network.	0	0	0	0	0	0	0	0
266																					
267	Audi 2020	3a0c8bd3d5bec62131d66357ba5b9919											Nonetheless, the electric initiative requires a readjustment in production.	0	0	0	0	0	0	0	0
268	Audi 2020	3a0c8bd3d5bec62131d66357ba5b9919								reduce			We are focusing on flexible production operations, which will reduce complexity in the production line as well as factory costs in the long term.	0	0	0	0	0	0	0	1
269	Audi 2020	3a0c8bd3d5bec62131d66357ba5b9919											Adopting a platform-driven approach in the plants gives us major cost advantages in the Volkswagen Group.	0	0	0	0	0	0	0	0
270	Audi 2020	3a0c8bd3d5bec62131d66357ba5b9919											One example is the multi-brand site in Zwickau, where the Audi Q4 e-tron and its coupé-style Sportback version are manufactured on the same production line as the Volkswagen ID.4.	0	0	0	0	0	0	0	0
271	Audi 2020	3a0c8bd3d5bec62131d66357ba5b9919											2 Seat models will follow in the future.	0	0	0	0	0	0	0	0
272	Audi 2020	3a0c8bd3d5bec62131d66357ba5b9919							reduces				This reduces the required investment and helps ensure the capacity utilization of the plants.	0	0	0	0	0	0	1	0
273																					
274	Audi 2020	56cb89945db366eb042bd1a4e8c59e6e											Our German plants will remain pure Audi sites in the future, however, according to current planning.	0	0	0	0	0	0	0	0
275	Audi 2020	56cb89945db366eb042bd1a4e8c59e6e											We will focus primarily on plug-in hybrids in Neckarsulm based on the MLB platform.	0	0	0	0	0	0	0	0
276	Audi 2020	56cb89945db366eb042bd1a4e8c59e6e											In addition to the Audi e-tron GT, 1 our first all-electric vehicle at a German site, we will produce other electric vehicles there.	0	0	0	0	0	0	0	0
277	Audi 2020	56cb89945db366eb042bd1a4e8c59e6e											The Ingolstadt site will focus on producing all-electric vehicles ( PPE) and the MQB platform.	0	0	0	0	0	0	0	0
278																					
279	Audi 2020	da03c06e448adb43fee9d56f435f6f17											In addition to efficient structures and intelligent processes, sustainable production assumes in particular the responsible use of resources.	0	0	0	0	0	0	0	0
280	Audi 2020	da03c06e448adb43fee9d56f435f6f17											This is a very important topic, and one that is close to my heart personally.	0	0	0	0	0	0	0	0
281	Audi 2020	da03c06e448adb43fee9d56f435f6f17											We want all of our production facilities to be net carbon-neutral 3 by 2025.	0	0	0	0	0	0	0	0
282	Audi 2020	da03c06e448adb43fee9d56f435f6f17											Brussels and Győr have already made a start.	0	0	0	0	0	0	0	0
283																					
284	Audi 2020	da60104a2aff8f288029e28f366b25ac											What are the challenges and difficulties that you and your team will have to overcome in the next year or two?	0	0	0	0	0	0	0	0
285	Audi 2020	da60104a2aff8f288029e28f366b25ac											P. K.	0	0	0	0	0	0	0	0
286																					
287	Audi 2020	607e0f0bb6251f2e592769500c26c8ad											It is our collective duty to make sure that the plants are ready for electric mobility.	0	0	0	0	0	0	0	0
288	Audi 2020	607e0f0bb6251f2e592769500c26c8ad											We are already preparing intensively for the production of electric models at the Ingolstadt site: We already have the first PPE-based vehicles in pre-series production, and in-house battery assembly will also take place at a German Audi site for the first time.	0	0	0	0	0	0	0	0
289	Audi 2020	607e0f0bb6251f2e592769500c26c8ad		systems							NEUTRAL	FACT	We want to add additional capacities in Ingolstadt for this future technology because that will create space for the supply of high-voltage battery systems in preparation for starting PPE production.	0	1	0	0	0	0	0	0
